Date,Open,High,Low,Close,Volume
2025-03-17,5594.974056017716,5669.185944498752,5556.747725061699,5645.1455078125,133663
2025-03-18,5645.1455078125,5645.1455078125,5645.1455078125,5645.1455078125,0
2025-03-19,5753.80062841001,5823.48333498245,5716.022452348186,5791.72802734375,231264
2025-03-20,5823.483399938996,5839.211588027873,5778.687373785619,5795.7099609375,252148
2025-03-21,5821.492585555446,5828.958590068384,5713.53396587115,5771.072265625,537097
2025-03-24,5769.628276348191,5908.097861779741,5749.221198645329,5883.908203125,322013
2025-03-25,5913.324418008852,5913.324418008852,5789.090297825134,5814.17578125,330676
2025-03-26,5843.243395145592,5891.374332747787,5741.406806260676,5812.732421875,238411
2025-03-27,5811.537918051828,5867.035218314141,5701.240339042895,5846.03076171875,385946
2025-03-28,5823.483372931053,5858.324726444316,5711.991041688612,5749.271484375,291524
2025-04-01,5723.439088682472,5792.126330550303,5495.974816699874,5524.544921875,341053
2025-04-02,5525.390495507489,5655.697546100347,5509.911174350015,5640.3173828125,316866
2025-04-03,5863.252695201607,5942.939656469613,5703.3805529580195,5736.8779296875,537669
2025-04-04,5733.891202121103,5736.529093047371,5360.541414715739,5457.99755859375,681423
2025-04-07,4932.540321884288,5334.55987600868,4932.540321884288,5235.11279296875,565168
2025-04-08,5322.862880406852,5450.18304089751,5278.962678699451,5362.88037109375,369634
2025-04-09,5275.976433334376,5404.989086351774,5207.886570540414,5361.73583984375,458062
2025-04-11,5524.843175689877,5599.5032186046055,5361.73577138857,5563.96484375,794543
2025-04-15,5612.941981765384,5741.357254559165,5579.593829528239,5708.5068359375,586197
2025-04-16,5689.095234955439,5779.185019515976,5659.231217974046,5727.91845703125,280947
2025-04-17,5723.936451580508,5771.718877611093,5570.634501399048,5614.43505859375,531948
2025-04-21,5823.483518529078,5893.166227297802,5772.714687854722,5864.79541015625,717346
2025-04-22,5857.826974361084,5991.219584534316,5796.605739095011,5884.70458984375,666774
2025-04-23,5900.134175846854,5947.916602106454,5864.795089759024,5897.6455078125,637067
2025-04-24,5955.382792114032,6279.905113924174,5926.514242014357,6187.32666015625,2081063
2025-04-25,6211.715371621622,6256.511395936201,5937.464156095699,5985.24658203125,964571
2025-04-28,5987.735719971169,6097.2371213339,5964.839972413507,5999.18359375,317230
2025-04-29,6027.5542005777515,6102.214244350391,5889.184252785793,6080.31396484375,640125
2025-04-30,6087.779996447988,6108.1870751704455,5988.23327097259,6059.4091796875,489551
2025-05-02,6052.441093017518,6125.11020482513,6018.097471683784,6051.943359375,957962
2025-05-05,6177.372106189153,6179.8607743489265,6068.368440791085,6096.7392578125,399200
2025-05-06,6082.304900692106,6150.494407352893,5942.939485618964,6133.07373046875,344379
2025-05-07,6057.418374115566,6142.033092570755,6032.03395857901,6120.1328125,346799
2025-05-08,6144.521474544658,6155.969347684758,5893.165999077259,5933.482421875,364862
2025-05-09,5815.022012039652,6028.052006146728,5815.022012039652,5998.18798828125,449984
2025-05-12,6007.644860605646,6016.604065865869,5851.854235802865,5915.06640625,705516
2025-05-13,5928.505009734286,6119.634715362527,5928.00727612588,6048.95654296875,759310
2025-05-14,6072.350193379958,6254.022965558948,6028.051900985628,6187.32666015625,576348
2025-05-15,6170.403579126312,6231.12707970334,6135.562226336215,6186.3310546875,462230
2025-05-16,6210.720197309325,6294.339446639984,6134.069218756221,6251.03662109375,556329
2025-05-19,6370.990216565349,6674.607719073542,6304.79164634635,6550.17431640625,2712326
2025-05-20,6550.174515994286,6565.106524769349,6403.840829998669,6423.25244140625,448280
2025-05-21,6424.745481311766,6566.59956112071,6424.745481311766,6522.30126953125,510445
2025-05-22,6510.355680552634,6540.219697435903,6428.7273677383655,6508.36474609375,326992
2025-05-23,6530.265236965911,6530.265236965911,6427.732109007452,6453.6142578125,224119
2025-05-26,6609.902566980852,6733.340506484711,6562.617872412841,6706.462890625,1467231
2025-05-27,6694.517264219497,6729.856351636566,6653.703106920909,6667.6396484375,294304
2025-05-28,6699.494327961356,6719.403672175209,6589.992934785168,6605.92041015625,312692
2025-05-29,6614.879725537562,6640.2641398342075,6573.070101990147,6601.44091796875,364770
2025-05-30,6571.576891004282,6637.277727905938,6511.351123844431,6582.029296875,786589
2025-06-02,6584.518128981519,6600.94333861614,6490.446473801422,6509.3603515625,283232
2025-06-03,6514.3374198411175,6570.083583580589,6484.971137156932,6500.40087890625,398776
2025-06-04,6520.310666547437,6619.359660642318,6500.401321000727,6588.00244140625,407206
2025-06-05,6597.956856224542,6648.7256853837835,6578.047511456212,6598.45458984375,200706
2025-06-06,6599.947899506504,6599.947899506504,6475.514492653063,6514.83544921875,361092
2025-06-09,6527.776306787264,6624.336627299405,6517.821634569518,6602.93408203125,254156
2025-06-10,6614.382250800974,6666.644282280702,6581.034097380577,6643.74853515625,288574
2025-06-11,6649.721210954941,6735.33139420975,6649.721210954941,6688.54443359375,539922
2025-06-12,6688.544286492216,6831.3938333163915,6675.603212563894,6694.51708984375,647651
2025-06-13,6669.630693270024,6690.037772256895,6581.034106448974,6636.7802734375,431430
2025-06-16,6601.938581191589,6667.639417494159,6585.015638507593,6657.18701171875,166374
2025-06-17,6659.675764968979,6672.119105337008,6461.080052695241,6508.36474609375,341004
2025-06-18,6518.319474168289,6618.861665202345,6483.478120839656,6519.31494140625,447218
2025-06-19,6515.333144603443,6536.7356904566095,6450.627773419452,6463.56884765625,240502
2025-06-20,6470.537130115102,6572.572523320763,6426.238837455083,6562.1201171875,560932
2025-06-23,6540.219574250536,6634.29122566099,6530.264902143611,6605.92041015625,478962
2025-06-24,6649.721234578478,6649.721234578478,6525.287828242804,6535.740234375,270144
2025-06-25,6555.151818661396,6577.549831709213,6490.4464476343655,6556.64501953125,234226
2025-06-26,6559.133615108614,6597.956837295476,6509.360253330586,6586.01123046875,404238
2025-06-27,6521.305807437364,6663.657620971717,6521.305807437364,6627.82080078125,545217
2025-06-30,6649.721267737169,6798.045888828911,6635.784726158079,6778.63427734375,599664
2025-07-01,6797.548302954712,6843.837531348561,6665.648888714177,6825.42138671875,385716
2025-07-02,6825.421313044125,6854.289863773838,6712.435778291626,6828.40771484375,437491
2025-07-03,6856.778615155978,6908.542913644379,6821.937260404168,6844.8330078125,302964
2025-07-04,6848.814454680373,6913.519823801627,6838.859782507873,6875.1943359375,243498
2025-07-07,6883.6557599821035,6899.583235348657,6829.900530619987,6857.27587890625,85574
2025-07-08,6970.261661603218,7039.446635250951,6879.674142150791,6906.5517578125,531444
2025-07-09,6898.588204003186,6977.727852230928,6888.633531270137,6951.845703125,382020
2025-07-10,6928.4520531996495,6950.850066302665,6799.0413108266675,6813.4755859375,183664
2025-07-11,6799.041218509968,6874.198994790714,6794.063882332434,6804.0185546875,224031
2025-07-14,6619.857357908967,6794.561864121452,6515.333294363037,6747.77490234375,968781
2025-07-15,6769.1773287923415,6787.593472995674,6703.974223640004,6759.22265625,132235
2025-07-16,6759.222464826023,6828.40743703595,6720.39924301038,6800.03662109375,327289
2025-07-17,6799.538903982068,6849.809999019195,6732.344866061157,6759.72021484375,291956
2025-07-18,6749.267954590823,6750.761155465732,6652.209897721707,6700.98779296875,196816
2025-07-21,6711.440290825219,6715.422159879402,6633.29611063688,6657.68505859375,152442
2025-07-22,6654.698544105243,6654.698544105243,6549.676749579722,6583.02490234375,272172
2025-07-23,6610.898142755148,6648.725899030513,6586.011460995041,6622.84375,206835
2025-07-24,6622.843620155625,6653.205371307698,6570.083855858578,6588.5,183852
2025-07-25,6598.0,6652.0,6569.0,6616.5,179064
2025-07-28,6616.5,6713.5,6555.5,6584.0,155158
